STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER
JAMMU & KASHMIR,CRIME JAMMU,2002,1,0
JAMMU & KASHMIR,CRIME SRINAGAR,2002,1,0
JAMMU & KASHMIR,DODA,2002,105,118
JAMMU & KASHMIR,GANDERBAL,2002,22,5
JAMMU & KASHMIR,HANDWARA,2002,47,72
JAMMU & KASHMIR,JAMMU,2002,23,79
JAMMU & KASHMIR,KARGIL,2002,0,1
JAMMU & KASHMIR,KATHUA,2002,15,25
JAMMU & KASHMIR,KULGAM,2002,41,4
JAMMU & KASHMIR,KUPWARA,2002,56,124
JAMMU & KASHMIR,LEH,2002,6,1
JAMMU & KASHMIR,POONCH,2002,84,140
JAMMU & KASHMIR,PULWAMA,2002,55,109
JAMMU & KASHMIR,RAILWAYS,2002,2,0
JAMMU & KASHMIR,RAJOURI,2002,97,104
JAMMU & KASHMIR,RAMBAN,2002,62,69
JAMMU & KASHMIR,REASI,2002,45,62
JAMMU & KASHMIR,SRINAGAR,2002,86,50
JAMMU & KASHMIR,UDHAMPUR,2002,14,21
JAMMU & KASHMIR,TOTAL,2002,1048,1240
JHARKHAND,BOKARO,2002,58,108
JHARKHAND,CHAIBASA,2002,134,42
JHARKHAND,CHATRA,2002,31,4
JHARKHAND,DEOGHAR,2002,36,34
JHARKHAND,DHANBAD,2002,88,42
JHARKHAND,DHANBAD RLY.,2002,5,0
JHARKHAND,DUMKA,2002,67,149
JHARKHAND,GARHWA,2002,39,17
JHARKHAND,GIRIDIH,2002,72,27
JHARKHAND,GODDA,2002,31,36
JHARKHAND,GUMLA,2002,108,32
JHARKHAND,HAZARIBAGH,2002,86,59
JHARKHAND,JAMSHEDPUR,2002,81,180
JHARKHAND,JAMSHEDPUR RLY.,2002,2,0
JHARKHAND,JAMTARA,2002,18,33
JHARKHAND,KODERMA,2002,30,25
JHARKHAND,LATEHAR,2002,43,14
JHARKHAND,LOHARDAGGA,2002,44,9
JHARKHAND,PAKUR,2002,37,7
JHARKHAND,PALAMU,2002,69,48
JHARKHAND,RANCHI,2002,270,161
JHARKHAND,SAHEBGANJ,2002,45,58
JHARKHAND,SARAIKELA,2002,51,36
JHARKHAND,SIMDEGA,2002,43,22
JHARKHAND,TOTAL,2002,1488,1143
KARNATAKA,BAGALKOT,2002,51,38
KARNATAKA,BANGALORE COMMR.,2002,201,311
KARNATAKA,BANGALORE RURAL,2002,153,114
KARNATAKA,BELGAUM,2002,113,60
KARNATAKA,BELLARY,2002,62,58
KARNATAKA,BIDAR,2002,49,62
KARNATAKA,BIJAPUR,2002,62,53
KARNATAKA,CHAMARAJNAGAR,2002,29,24
KARNATAKA,CHICKMAGALUR,2002,36,64
KARNATAKA,CHITRADURGA,2002,37,18
KARNATAKA,DAKSHIN KANNADA,2002,26,27
KARNATAKA,DAVANAGERE,2002,57,26
KARNATAKA,DHARWAD COMMR.,2002,17,36
KARNATAKA,DHARWAD RURAL,2002,35,13
KARNATAKA,GADAG,2002,15,22
KARNATAKA,GULBARGA,2002,79,76
KARNATAKA,HASSAN,2002,74,65
KARNATAKA,HAVERI,2002,18,19
KARNATAKA,K.G.F.,2002,14,16
KARNATAKA,KODAGU,2002,35,29
KARNATAKA,KOLAR,2002,73,71
KARNATAKA,KOPPAL,2002,19,37
KARNATAKA,MANDYA,2002,61,56
KARNATAKA,MYSORE COMMR.,2002,22,38
KARNATAKA,MYSORE RURAL,2002,62,45
KARNATAKA,RAICHUR,2002,59,67
KARNATAKA,RAILWAYS,2002,14,1
KARNATAKA,SHIMOGA,2002,53,47
KARNATAKA,TUMKUR,2002,58,49
KARNATAKA,UDUPI,2002,15,22
KARNATAKA,UTTAR KANNADA,2002,28,12
KARNATAKA,TOTAL,2002,1627,1576
KERALA,ALAPUZHA,2002,18,30
KERALA,CBCID,2002,15,8
KERALA,ERNAKULAM,2002,36,80
KERALA,IDUKKI,2002,32,18
KERALA,KANNUR,2002,28,63
KERALA,KASARGOD,2002,20,22
KERALA,KOLLAM,2002,41,49
KERALA,KOTTAYAM,2002,20,22
KERALA,KOZHIKODE,2002,21,39
KERALA,MALAPPURAM,2002,26,28
KERALA,PALAKKAD,2002,51,42
KERALA,PATHANAMTHITTA,2002,28,24
KERALA,RAILWAYS,2002,0,0
KERALA,THRISSUR,2002,52,59
KERALA,TRIVANDRUM,2002,58,69
KERALA,WAYANADU,2002,8,9
KERALA,TOTAL,2002,454,562
MADHYA PRADESH,BALAGHAT,2002,69,41
MADHYA PRADESH,BARWANI,2002,37,34
MADHYA PRADESH,BETUL,2002,65,50
MADHYA PRADESH,BHIND,2002,72,106
MADHYA PRADESH,BHOPAL,2002,62,92
MADHYA PRADESH,BHOPAL RLY.,2002,7,5
MADHYA PRADESH,CHHATARPUR,2002,70,66
MADHYA PRADESH,CHHINDWARA,2002,81,46
MADHYA PRADESH,DAMOH,2002,49,57
MADHYA PRADESH,DATIYA,2002,54,63
MADHYA PRADESH,DEWAS,2002,53,76
MADHYA PRADESH,DHAR,2002,90,101
MADHYA PRADESH,DINDORI,2002,26,7
MADHYA PRADESH,GUNA,2002,64,74
MADHYA PRADESH,GWALIOR,2002,102,126
MADHYA PRADESH,HARDA,2002,18,13
MADHYA PRADESH,HOSHANGABAD,2002,48,86
MADHYA PRADESH,INDORE,2002,109,135
MADHYA PRADESH,INDORE RLY.,2002,3,4
MADHYA PRADESH,JABALPUR,2002,73,146
MADHYA PRADESH,JABALPUR RLY.,2002,2,2
MADHYA PRADESH,JHABUA,2002,133,129
MADHYA PRADESH,KATNI,2002,40,37
MADHYA PRADESH,KHANDWA,2002,33,41
MADHYA PRADESH,KHARGON,2002,37,39
MADHYA PRADESH,MANDLA,2002,21,26
MADHYA PRADESH,MANDSAUR,2002,34,38
MADHYA PRADESH,MORENA,2002,62,116
MADHYA PRADESH,NARSINGHPUR,2002,48,53
MADHYA PRADESH,NEEMUCH,2002,19,23
MADHYA PRADESH,PANNA,2002,35,30
MADHYA PRADESH,RAISEN,2002,34,70
MADHYA PRADESH,RAJGARH,2002,36,57
MADHYA PRADESH,RATLAM,2002,36,47
MADHYA PRADESH,REWA,2002,68,40
MADHYA PRADESH,SAGAR,2002,81,120
MADHYA PRADESH,SATNA,2002,62,72
MADHYA PRADESH,SEONI,2002,40,15
MADHYA PRADESH,SHAHDOL,2002,51,34
MADHYA PRADESH,SHAJAPUR,2002,42,57
MADHYA PRADESH,SHEOPUR,2002,20,36
MADHYA PRADESH,SHIVPURI,2002,71,77
MADHYA PRADESH,SIDHI,2002,48,25
MADHYA PRADESH,SIHORE,2002,21,61
MADHYA PRADESH,TIKAMGARH,2002,45,58
MADHYA PRADESH,UJJAIN,2002,54,172
MADHYA PRADESH,UMARIYA,2002,28,7
MADHYA PRADESH,VIDISHA,2002,42,54
MADHYA PRADESH,TOTAL,2002,2395,2864
MAHARASHTRA,AHMEDNAGAR,2002,82,45
MAHARASHTRA,AKOLA,2002,59,34
MAHARASHTRA,AMRAVATI COMMR.,2002,27,25
MAHARASHTRA,AMRAVATI RURAL,2002,58,36
MAHARASHTRA,AURANGABAD COMMR.,2002,32,18
MAHARASHTRA,AURANGABAD RURAL,2002,50,29
MAHARASHTRA,BEED,2002,69,51
MAHARASHTRA,BHANDARA,2002,36,13
MAHARASHTRA,BULDHANA,2002,50,35
MAHARASHTRA,CHANDRAPUR,2002,52,19
MAHARASHTRA,DHULE,2002,46,25
MAHARASHTRA,GADCHIROLI,2002,51,33
MAHARASHTRA,GONDIA,2002,44,16
MAHARASHTRA,HINGOLI,2002,32,15
MAHARASHTRA,JALGAON,2002,81,39
MAHARASHTRA,JALNA,2002,48,28
MAHARASHTRA,KOLHAPUR,2002,65,42
MAHARASHTRA,LATUR,2002,39,27
MAHARASHTRA,MUMBAI,2002,252,134
MAHARASHTRA,MUMBAI RLY.,2002,3,3
MAHARASHTRA,NAGPUR COMMR.,2002,98,54
MAHARASHTRA,NAGPUR RLY.,2002,7,2
MAHARASHTRA,NAGPUR RURAL,2002,95,35
MAHARASHTRA,NANDED,2002,83,85
MAHARASHTRA,NANDURBAR,2002,26,9
MAHARASHTRA,NASIK COMMR.,2002,25,9
MAHARASHTRA,NASIK RURAL,2002,90,44
MAHARASHTRA,NAVI MUMBAI,2002,48,21
MAHARASHTRA,OSMANABAD,2002,46,17
MAHARASHTRA,PARBHANI,2002,55,31
MAHARASHTRA,PUNE COMMR.,2002,95,42
MAHARASHTRA,PUNE RLY.,2002,1,3
MAHARASHTRA,PUNE RURAL,2002,141,37
MAHARASHTRA,RAIGAD,2002,43,21
MAHARASHTRA,RATNAGIRI,2002,26,6
MAHARASHTRA,SANGLI,2002,97,29
MAHARASHTRA,SATARA,2002,83,17
MAHARASHTRA,SINDHUDURG,2002,18,7
MAHARASHTRA,SOLAPUR COMMR.,2002,27,39
MAHARASHTRA,SOLAPUR RURAL,2002,79,40
MAHARASHTRA,THANE COMMR.,2002,128,68
MAHARASHTRA,THANE RURAL,2002,122,41
MAHARASHTRA,WARDHA,2002,49,31
MAHARASHTRA,WASHIM,2002,34,13
MAHARASHTRA,YAVATMAL,2002,76,67
MAHARASHTRA,TOTAL,2002,2768,1435
MANIPUR,BISHNUPUR,2002,24,23
MANIPUR,CHANDEL,2002,9,4
MANIPUR,CHURACHANDPUR,2002,30,11
MANIPUR,IMPHAL(EAST),2002,24,27
MANIPUR,IMPHAL(WEST),2002,32,51
MANIPUR,SENAPATI,2002,13,11
MANIPUR,TAMENGLONG,2002,3,3
MANIPUR,THOUBAL,2002,27,29
MANIPUR,UKHRUL,2002,3,1
MANIPUR,TOTAL,2002,165,160
MEGHALAYA,GARO HILLS EAST,2002,10,13
MEGHALAYA,GARO HILLS SOUTH,2002,10,3
MEGHALAYA,GARO HILLS WEST,2002,17,6
MEGHALAYA,JAINTIA HILLS,2002,39,4
MEGHALAYA,KHASI HILLS EAST,2002,48,22
MEGHALAYA,KHASI HILLS WEST,2002,16,8
MEGHALAYA,RI-BHOI,2002,27,2
MEGHALAYA,TOTAL,2002,167,58
MIZORAM,AIZAWL,2002,5,18
MIZORAM,CHAMPHAI,2002,6,1
MIZORAM,KOLASIB,2002,4,1
MIZORAM,LAWNGTLAI,2002,3,0
MIZORAM,LUNGLEI,2002,2,2
MIZORAM,MAMIT,2002,1,0
MIZORAM,SAIHA,2002,2,4
MIZORAM,SERCHHIP,2002,6,0
MIZORAM,TOTAL,2002,29,26
NAGALAND,DIMAPUR,2002,32,7
NAGALAND,KIPHIRE,2002,1,0
NAGALAND,KOHIMA,2002,25,2
NAGALAND,MOKOKCHUNG,2002,11,1
NAGALAND,MON,2002,1,1
NAGALAND,PEREN,2002,4,9
NAGALAND,PHEK,2002,5,4
NAGALAND,TUENSANG,2002,6,5
NAGALAND,WOKHA,2002,6,3
NAGALAND,ZUNHEBOTO,2002,9,2
NAGALAND,TOTAL,2002,100,34
ODISHA,ANGUL,2002,40,43
ODISHA,BALASORE,2002,23,6
ODISHA,BARAGARH,2002,22,36
ODISHA,BERHAMPUR,2002,30,56
ODISHA,BHADRAK,2002,26,36
ODISHA,BOLANGIR,2002,33,52
ODISHA,BOUDH,2002,12,15
ODISHA,CUTTACK,2002,47,140
ODISHA,DEOGARH,2002,12,9
ODISHA,DHENKANAL,2002,28,35
ODISHA,GAJAPATI,2002,6,10
ODISHA,GANJAM,2002,76,117
ODISHA,JAGATSINGHPUR,2002,16,24
ODISHA,JAJPUR,2002,22,21
ODISHA,JHARSUGUDA,2002,17,17
ODISHA,KALAHANDI,2002,22,32
ODISHA,KANDHAMAL,2002,19,13
ODISHA,KENDRAPARA,2002,19,52
ODISHA,KEONJHAR,2002,74,38
ODISHA,KHURDA,2002,63,92
ODISHA,KORAPUT,2002,47,34
ODISHA,MALKANGIR,2002,36,23
ODISHA,MAYURBHANJ,2002,83,40
ODISHA,NAYAGARH,2002,28,61
ODISHA,NOWRANGPUR,2002,25,16
ODISHA,NUAPADA,2002,15,9
ODISHA,PURI,2002,47,139
ODISHA,RAYAGADA,2002,18,33
ODISHA,ROURKELA,2002,28,24
ODISHA,SAMBALPUR,2002,41,57
ODISHA,SONEPUR,2002,7,31
ODISHA,SRP(CUTTACK),2002,0,2
ODISHA,SRP(ROURKELA),2002,6,2
ODISHA,SUNDARGARH,2002,87,57
ODISHA,TOTAL,2002,1075,1372
PUNJAB,AMRITSAR,2002,51,24
PUNJAB,BARNALA,2002,10,22
PUNJAB,BATALA,2002,30,34
PUNJAB,BHATINDA,2002,34,30
PUNJAB,FARIDKOT,2002,12,12
PUNJAB,FATEHGARH SAHIB,2002,14,13
PUNJAB,FEROZEPUR,2002,39,63
PUNJAB,G.R.P,2002,5,8
PUNJAB,GURDASPUR,2002,26,24
PUNJAB,HOSHIARPUR,2002,31,38
PUNJAB,JAGRAON,2002,15,30
PUNJAB,JALANDHAR,2002,59,64
PUNJAB,KAPURTHALA,2002,32,18
PUNJAB,KHANNA,2002,21,13
PUNJAB,LUDHIANA,2002,68,77
PUNJAB,MAJITHA,2002,28,34
PUNJAB,MANSA,2002,25,23
PUNJAB,MOGA,2002,27,35
PUNJAB,MUKTSAR,2002,18,28
PUNJAB,NAWAN SHAHR,2002,22,9
PUNJAB,PATIALA,2002,46,48
PUNJAB,ROPAR,2002,27,13
PUNJAB,SANGRUR,2002,42,37
PUNJAB,TARN TARAN,2002,51,31
PUNJAB,TOTAL,2002,733,728
RAJASTHAN,AJMER,2002,48,63
RAJASTHAN,ALWAR,2002,82,96
RAJASTHAN,BANSWARA,2002,40,26
RAJASTHAN,BARAN,2002,30,89
RAJASTHAN,BARMER,2002,18,28
RAJASTHAN,BHARATPUR,2002,87,81
RAJASTHAN,BHILWARA,2002,30,46
RAJASTHAN,BIKANER,2002,40,90
RAJASTHAN,BUNDI,2002,21,95
RAJASTHAN,CHITTORGARH,2002,46,52
RAJASTHAN,CHURU,2002,26,48
RAJASTHAN,DAUSA,2002,21,25
RAJASTHAN,DHOLPUR,2002,42,89
RAJASTHAN,DUNGARPUR,2002,24,16
RAJASTHAN,G.R.P.,2002,5,2
RAJASTHAN,GANGANAGAR,2002,63,94
RAJASTHAN,HANUMANGARH,2002,65,97
RAJASTHAN,JAIPUR,2002,85,116
RAJASTHAN,JAISALMER,2002,7,0
RAJASTHAN,JALORE,2002,19,23
RAJASTHAN,JHALAWAR,2002,44,71
RAJASTHAN,JHUNJHUNU,2002,44,25
RAJASTHAN,JODHPUR,2002,38,69
RAJASTHAN,KARAULI,2002,19,17
RAJASTHAN,KOTA,2002,56,374
RAJASTHAN,NAGAUR,2002,43,30
RAJASTHAN,PALI,2002,32,74
RAJASTHAN,RAJSAMAND,2002,18,22
RAJASTHAN,SAWAI MADHOPUR,2002,27,25
RAJASTHAN,SIKAR,2002,41,29
RAJASTHAN,SIROHI,2002,28,26
RAJASTHAN,TONK,2002,22,26
RAJASTHAN,UDAIPUR,2002,65,79
RAJASTHAN,TOTAL,2002,1276,2043
SIKKIM,EAST,2002,6,1
SIKKIM,NORTH,2002,1,0
SIKKIM,SOUTH,2002,2,2
SIKKIM,WEST,2002,4,2
SIKKIM,TOTAL,2002,13,5
TAMIL NADU,CHENGAI,2002,67,157
TAMIL NADU,CHENNAI,2002,90,294
TAMIL NADU,CHENNAI RLY.,2002,10,0
TAMIL NADU,COIMBATORE RURAL,2002,83,54
TAMIL NADU,COIMBATORE URBAN,2002,16,22
TAMIL NADU,CUDDALORE,2002,65,119
TAMIL NADU,DHARMAPURI,2002,94,49
TAMIL NADU,DINDIGUL,2002,61,38
TAMIL NADU,ERODE,2002,59,12
TAMIL NADU,KANCHIPURAM,2002,48,43
TAMIL NADU,KANYAKUMARI,2002,33,67
TAMIL NADU,KARUR,2002,29,12
TAMIL NADU,MADURAI RURAL,2002,65,45
TAMIL NADU,MADURAI URBAN,2002,22,71
TAMIL NADU,NAGAPATTINAM,2002,48,65
TAMIL NADU,NAMAKKAL,2002,43,25
TAMIL NADU,NILGIRIS,2002,21,15
TAMIL NADU,PERAMBALUR,2002,41,58
TAMIL NADU,PUDUKOTTAI,2002,34,19
TAMIL NADU,RAMNATHAPURAM,2002,37,50
TAMIL NADU,SALEM RURAL,2002,79,41
TAMIL NADU,SALEM URBAN,2002,24,21
TAMIL NADU,SIVAGANGAI,2002,36,50
TAMIL NADU,THANJAVUR,2002,56,110
TAMIL NADU,THENI,2002,23,58
TAMIL NADU,THIRUNELVELI RURAL,2002,80,103
TAMIL NADU,THIRUNELVELI URBAN,2002,23,37
TAMIL NADU,THIRUVALLUR,2002,41,43
TAMIL NADU,THIRUVANNAMALAI,2002,35,39
TAMIL NADU,THIRUVARUR,2002,30,32
TAMIL NADU,THOOTHUGUDI,2002,72,103
TAMIL NADU,TRICHY RLY.,2002,2,1
TAMIL NADU,TRICHY RURAL,2002,46,50
TAMIL NADU,TRICHY URBAN,2002,21,20
TAMIL NADU,VELLORE,2002,61,73
TAMIL NADU,VILLUPURAM,2002,76,82
TAMIL NADU,VIRUDHUNAGAR,2002,52,55
TAMIL NADU,TOTAL,2002,1723,2133
TRIPURA,DHALAI,2002,29,7
TRIPURA,NORTH,2002,28,10
TRIPURA,SOUTH,2002,31,9
TRIPURA,WEST,2002,113,12
TRIPURA,TOTAL,2002,201,38
UTTAR PRADESH,AGRA,2002,158,159
UTTAR PRADESH,ALIGARH,2002,178,216
UTTAR PRADESH,ALLAHABAD,2002,146,188
UTTAR PRADESH,AMBEDKAR NAGAR,2002,55,38
UTTAR PRADESH,AURAIYA,2002,56,46
UTTAR PRADESH,AZAMGARH,2002,111,91
UTTAR PRADESH,BADAUN,2002,206,226
UTTAR PRADESH,BAGHPAT,2002,95,109
UTTAR PRADESH,BAHRAICH,2002,59,34
UTTAR PRADESH,BALLIA,2002,43,64
UTTAR PRADESH,BALRAMPUR,2002,25,15
UTTAR PRADESH,BANDA,2002,75,42
UTTAR PRADESH,BARABANKI,2002,78,67
UTTAR PRADESH,BAREILLY,2002,237,265
UTTAR PRADESH,BASTI,2002,46,54
UTTAR PRADESH,BIJNOR,2002,107,87
UTTAR PRADESH,BULANDSHAHAR,2002,217,172
UTTAR PRADESH,CHANDOLI,2002,27,21
UTTAR PRADESH,CHITRAKOOT DHAM,2002,25,8
UTTAR PRADESH,DEORIA,2002,39,48
UTTAR PRADESH,ETAH,2002,210,278
UTTAR PRADESH,ETAWAH,2002,85,70
UTTAR PRADESH,FAIZABAD,2002,62,43
UTTAR PRADESH,FATEHGARH,2002,96,62
UTTAR PRADESH,FATEHPUR,2002,91,43
UTTAR PRADESH,FIROZABAD,2002,138,127
UTTAR PRADESH,G.R.P.,2002,30,12
UTTAR PRADESH,GAUTAMBUDH NAGAR,2002,72,68
UTTAR PRADESH,GHAZIABAD,2002,231,375
UTTAR PRADESH,GHAZIPUR,2002,55,42
UTTAR PRADESH,GONDA,2002,23,65
UTTAR PRADESH,GORAKHPUR,2002,112,74
UTTAR PRADESH,HAMIRPUR,2002,62,32
UTTAR PRADESH,HARDOI,2002,135,103
UTTAR PRADESH,HATHRAS,2002,76,80
UTTAR PRADESH,J.P.NAGAR,2002,85,41
UTTAR PRADESH,JALAUN,2002,79,28
UTTAR PRADESH,JAUNPUR,2002,51,57
UTTAR PRADESH,JHANSI,2002,62,29
UTTAR PRADESH,KANNAUJ,2002,67,53
UTTAR PRADESH,KANPUR DEHAT,2002,56,45
UTTAR PRADESH,KANPUR NAGAR,2002,202,166
UTTAR PRADESH,KAUSHAMBI,2002,61,30
UTTAR PRADESH,KHIRI,2002,144,139
UTTAR PRADESH,KUSHI NAGAR,2002,55,29
UTTAR PRADESH,LALITPUR,2002,18,11
UTTAR PRADESH,LUCKNOW,2002,175,162
UTTAR PRADESH,MAHARAJGANJ,2002,46,20
UTTAR PRADESH,MAHOBA,2002,41,8
UTTAR PRADESH,MAINPURI,2002,123,122
UTTAR PRADESH,MATHURA,2002,123,139
UTTAR PRADESH,MAU,2002,46,45
UTTAR PRADESH,MEERUT,2002,230,175
UTTAR PRADESH,MIRZAPUR,2002,46,35
UTTAR PRADESH,MORADABAD,2002,178,160
UTTAR PRADESH,MUZAFFARNAGAR,2002,287,195
UTTAR PRADESH,PILIBHIT,2002,91,100
UTTAR PRADESH,PRATAPGARH,2002,64,87
UTTAR PRADESH,RAIBAREILLY,2002,75,56
UTTAR PRADESH,RAMPUR,2002,87,77
UTTAR PRADESH,SAHARANPUR,2002,89,114
UTTAR PRADESH,SANT KABIRNAGAR,2002,22,18
UTTAR PRADESH,SHAHJAHANPUR,2002,210,205
UTTAR PRADESH,SHRAWASTI,2002,18,25
UTTAR PRADESH,SIDHARTHNAGAR,2002,15,10
UTTAR PRADESH,SITAPUR,2002,167,144
UTTAR PRADESH,SONBHADRA,2002,33,29
UTTAR PRADESH,ST.RAVIDASNAGAR,2002,29,15
UTTAR PRADESH,SULTANPUR,2002,85,109
UTTAR PRADESH,UNNAO,2002,126,94
UTTAR PRADESH,VARANASI,2002,78,87
UTTAR PRADESH,TOTAL,2002,6825,6283
UTTARAKHAND,ALMORA,2002,17,14
UTTARAKHAND,BAGESHWAR,2002,4,1
UTTARAKHAND,CHAMOLI,2002,15,7
UTTARAKHAND,CHAMPAWAT,2002,6,4
UTTARAKHAND,DEHRADUN,2002,39,37
UTTARAKHAND,HARIDWAR,2002,75,70
UTTARAKHAND,NAINITAL,2002,34,32
UTTARAKHAND,PAURI GARHWAL,2002,20,18
UTTARAKHAND,PITHORAGARH,2002,6,5
UTTARAKHAND,RUDRA PRAYAG,2002,9,5
UTTARAKHAND,TEHRI GARHWAL,2002,7,11
UTTARAKHAND,UDHAMSINGH NAGAR,2002,54,39
UTTARAKHAND,UTTARKASHI,2002,6,6
UTTARAKHAND,TOTAL,2002,292,249
WEST BENGAL,24 PARGANAS NORTH,2002,204,55
WEST BENGAL,24 PARGANAS SOUTH,2002,140,2
WEST BENGAL,ASANSOL,2002,11,0
WEST BENGAL,BANKURA,2002,39,27
WEST BENGAL,BIRBHUM,2002,57,21
WEST BENGAL,BURDWAN,2002,92,11
WEST BENGAL,COOCHBEHAR,2002,30,1
WEST BENGAL,DAKSHIN DINAJPUR,2002,23,0
WEST BENGAL,DARJEELING,2002,63,0
WEST BENGAL,HOOGHLY,2002,77,6
WEST BENGAL,HOWRAH,2002,18,2
WEST BENGAL,HOWRAH CITY,2002,24,3
WEST BENGAL,HOWRAH G.R.P.,2002,9,7
WEST BENGAL,JALPAIGURI,2002,92,21
WEST BENGAL,KHARAGPUR G.R.P.,2002,3,3
WEST BENGAL,KOLKATA,2002,58,148
WEST BENGAL,MALDA,2002,53,32
WEST BENGAL,MURSHIDABAD,2002,123,5
WEST BENGAL,NADIA,2002,99,0
WEST BENGAL,PASCHIM MIDNAPUR,2002,86,38
WEST BENGAL,PURAB MIDNAPUR,2002,38,1
